script_id,subtitle_id,script_text,subtitle_text,similarity
247,432,"はーい","か",0.946836709976196
247,66,"はーい","が",0.946523189544678
247,158,"はーい","で",0.946312546730042
247,257,"はーい","で",0.946312546730042
247,305,"はーい","で",0.946312546730042
247,430,"はーい","で",0.946312546730042
247,521,"はーい","で",0.946312546730042
247,535,"はーい","で",0.946312546730042
247,588,"はーい","で",0.946312546730042
247,167,"はーい","ね",0.945781707763672
247,413,"はーい","ね",0.945781707763672
247,436,"はーい","ね",0.945781707763672
247,529,"はーい","ね",0.945781707763672
247,608,"はーい","ね",0.945781707763672
247,612,"はーい","ね",0.945781707763672
247,388,"はーい","に",0.944859445095062
247,557,"はーい","に",0.944859445095062
247,592,"はーい","に",0.944859445095062
247,524,"はーい","の",0.944135010242462
247,212,"はーい","も",0.943847477436066
247,433,"はーい","も",0.943847477436066
247,606,"はーい","し",0.942637860774994
247,525,"はーい","あやった",0.9421506524086
247,523,"はーい","どう",0.941775500774384
247,635,"はーい","とか",0.941067457199097
247,671,"はーい","こちら",0.940873086452484
247,534,"はーい","それ",0.939936876296997
247,609,"はーい","と",0.939882040023804
247,60,"はーい","な",0.939808070659637
247,370,"はーい","もう一度",0.939202070236206
247,512,"はーい","これが",0.938772022724152
247,169,"はーい","的な",0.938174426555634
247,527,"はーい","怖い怖い",0.938162565231323
247,104,"はーい","よし",0.937327265739441
247,571,"はーい","よし",0.937327265739441
247,581,"はーい","よし",0.937327265739441
247,582,"はーい","よし",0.937327265739441
247,583,"はーい","よし",0.937327265739441
247,584,"はーい","よし",0.937327265739441
247,434,"はーい","しれ",0.936795711517334
247,597,"はーい","すいませ",0.936779856681824
247,643,"はーい","それで",0.936598837375641
247,673,"はーい","お",0.93640124797821
247,208,"はーい","また",0.936181962490082
247,184,"はーい","ます",0.935926735401154
247,344,"はーい","こちらには",0.935623168945313
247,81,"はーい","こっちてた",0.93558144569397
247,106,"はーい","どれ",0.935268998146057
247,87,"はーい","もう",0.935202777385712
247,96,"はーい","もう",0.935202777385712
247,618,"はーい","もう",0.935202777385712
247,27,"はーい","えっと次は",0.934843897819519
247,159,"はーい","バイバイ",0.934771299362183
247,407,"はーい","バイバイ",0.934771299362183
247,339,"はーい","は父に",0.933271050453186
247,144,"はーい","このように",0.933234930038452
247,123,"はーい","それが",0.932642936706543
247,491,"はーい","それが",0.932642936706543
247,757,"はーい","オッケー",0.932494401931763
247,398,"はーい","そっか",0.932307183742523
247,729,"はーい","こうな",0.932064592838287
247,649,"はーい","でも",0.931809604167938
247,655,"はーい","行ってみ",0.930008888244629
247,687,"はーい","おじいは",0.929237186908722
247,59,"はーい","ここに",0.928595364093781
247,160,"はーい","バイ",0.92681211233139
247,773,"はーい","すると",0.926097393035889
247,411,"はーい","ない",0.925843119621277
247,431,"はーい","ない",0.925843119621277
247,180,"はーい","ま",0.92572283744812
247,634,"はーい","ま",0.92572283744812
247,443,"はーい","そっちは",0.925240278244019
247,530,"はーい","佐藤さん",0.92503422498703
247,16,"はーい","普通さ",0.924194395542145
247,628,"はーい","ジュリさん",0.923691868782043
247,563,"はーい","最近は",0.923580527305603
247,712,"はーい","仲は",0.923546612262726
247,540,"はーい","実は",0.923230409622192
247,195,"はーい","わんぱくで",0.923151612281799
247,31,"はーい","から",0.923141181468964
247,438,"はーい","いた",0.92281574010849
247,259,"はーい","えした部分を",0.922006130218506
247,283,"はーい","初めては",0.921916604042053
247,734,"はーい","お母に",0.921223819255829
247,361,"はーい","世界初です。",0.920875430107117
247,603,"はーい","ね富士が",0.920697450637817
247,164,"はーい","柔かく",0.920578062534332
247,197,"はーい","それから",0.920267343521118
247,348,"はーい","私どもは",0.919080197811127
247,365,"はーい","毎日毎日",0.917095303535461
247,168,"はーい","目に",0.915505290031433
247,78,"はーい","あらま",0.915333867073059
247,4,"はーい","ダメ",0.91490364074707
247,414,"はーい","すぐ野さんで",0.914364039897919
247,135,"はーい","元気",0.914162635803223
247,24,"はーい","え飼育インの",0.913518726825714
247,30,"はーい","位する",0.913360118865967
247,633,"はーい","割れた",0.912970006465912
247,670,"はーい","カラオケ",0.912513852119446
247,68,"はーい","えむ君",0.912474393844604
247,686,"はーい","案内にしよっか",0.912156879901886
247,627,"はーい","みんな",0.911659061908722
247,421,"はーい","大体さ",0.911544382572174
247,264,"はーい","切れば",0.911523878574371
247,692,"はーい","比嘉さん",0.910965740680695
247,140,"はーい","ヨコ",0.909580051898956
247,728,"はーい","全く",0.909517049789429
247,300,"はーい","九時は",0.909187018871307
247,187,"はーい","村上さんと",0.9084233045578
247,299,"はーい","育てた",0.90802264213562
247,210,"はーい","大変",0.907952845096588
247,213,"はーい","大変",0.907952845096588
247,306,"はーい","富士は",0.907189190387726
247,326,"はーい","富士は",0.907189190387726
247,383,"はーい","な三十分",0.906741142272949
247,552,"はーい","竜ので",0.906347572803497
247,669,"はーい","それぞれ",0.906283259391785
247,279,"はーい","左側を",0.905832409858704
247,591,"はーい","ダイナミック",0.904165863990784
247,625,"はーい","今",0.903542041778564
247,165,"はーい","赤ちゃん",0.902407586574554
247,674,"はーい","シークワサージュース",0.902096629142761
247,709,"はーい","カー",0.90177971124649
247,280,"はーい","上村が担当する",0.900291204452515
247,756,"はーい","ブルーカリング型です",0.900215566158295
247,762,"はーい","貫の",0.898485422134399
247,760,"はーい","ハイジャンプ",0.892479181289673
247,57,"はーい","右から",0.891012609004974
247,3,"はーい","自転車",0.883046507835388
250,620,"声が大きい、という顔の一也。","口をパクパクしているのが、",0.912017464637756
251,194,"（新聞に目を落としたまま）それはフジのことだな","富士のことだな",0.919217348098755
251,617,"（新聞に目を落としたまま）それはフジのことだな","完全に俺たち富士に咲きこされてますよね。",0.892889261245728
252,664,"（え？と仲村を振り返る）","上村さんの言葉に",0.904937505722046
254,397,"（さっぱりわけがわからず）……？","分かんないな",0.965587615966797
254,439,"（さっぱりわけがわからず）……？","分からないもんなんだよな",0.958866238594055
254,191,"（さっぱりわけがわからず）……？","どういう意味です",0.93731415271759
254,242,"（さっぱりわけがわからず）……？","わからない",0.934294104576111
254,92,"（さっぱりわけがわからず）……？","学校にも行ってないみたい",0.928482174873352
254,196,"（さっぱりわけがわからず）……？","ゴーじょっぱりっていう意味",0.90085780620575
254,241,"（さっぱりわけがわからず）……？","エ氏がなぜ起こったのか",0.88275945186615
254,745,"（さっぱりわけがわからず）……？","沖縄自動車道",0.863733112812042
259,179,"慣れた手つきで、魚を処理していく一也。","俺も接待なんかより魚の相手していてよ",0.88715273141861
262,350,"手際よく採血する一也。","ゴム製品を取り扱うメーカーです。",0.870148301124573
262,624,"手際よく採血する一也。","赤ちゃんの動きを見ることができる機械で、",0.85769122838974
264,198,"チャオの朝の数値どうだった？","今日の朝の数値どうだった？",0.951541304588318
265,199,"白血球の数も下がってきてますし、
血液像も良化してるんで、","白血球の数も下がってきてますし",0.961675405502319
265,313,"白血球の数も下がってきてますし、
血液像も良化してるんで、","白血球の値が正常に戻り",0.929570019245148
265,312,"白血球の数も下がってきてますし、
血液像も良化してるんで、","傷口も順調に回復してきている",0.91512793302536
265,200,"白血球の数も下がってきてますし、
血液像も良化してるんで、","血液も了解してるんでこのままでいきます",0.90921938419342
265,247,"白血球の数も下がってきてますし、
血液像も良化してるんで、","肝機能障害が出始める",0.900291740894318
265,314,"白血球の数も下がってきてますし、
血液像も良化してるんで、","二次感染の心配もなくなった",0.898986101150513
265,271,"白血球の数も下がってきてますし、
血液像も良化してるんで、","サーモグラフィーで医師の状態を検査する",0.885521173477173
266,362,"このままでいきますい","今のままでは",0.952466726303101
266,175,"このままでいきますい","なんとかやってます",0.941409707069397
266,771,"このままでいきますい","夢を追い続けていきます",0.940414011478424
266,37,"このままでいきますい","いつまでもつかな",0.93835985660553
266,520,"このままでいきますい","緩みはないです",0.935468673706055
266,215,"このままでいきますい","じゃあ俺一人だし",0.935134053230286
266,462,"このままでいきますい","本当にそれだけでいいのか、",0.928343057632446
266,691,"このままでいきますい","心配ない",0.927569568157196
266,262,"このままでいきますい","このまま今の治療を続けても",0.922522842884064
266,602,"このままでいきますい","見てるだけだった",0.921898305416107
266,308,"このままでいきますい","やれるだけのことをやる",0.921372890472412
266,401,"このままでいきますい","変わらないね風は",0.920331418514252
266,200,"このままでいきますい","血液も了解してるんでこのままでいきます",0.92029595375061
266,209,"このままでいきますい","今週も休みだし",0.919741630554199
266,263,"このままでいきますい","死ぬのを待つだけです",0.916505634784698
266,366,"このままでいきますい","ただ浮いているだけなんです",0.916045546531677
266,486,"このままでいきますい","データを残してくれ",0.916004061698914
266,526,"このままでいきますい","もう泳いだ",0.914885699748993
266,365,"このままでいきますい","毎日毎日",0.914612948894501
266,80,"このままでいきますい","おじいから引っ越しわ",0.914592742919922
266,252,"このままでいきますい","その後もは止まらず",0.913552403450012
266,364,"このままでいきますい","浮いているだけです",0.911442756652832
266,596,"このままでいきますい","いや体調の残りですからねどんどん飲んじゃってください",0.911395668983459
266,122,"このままでいきますい","うちはいらない",0.911132872104645
266,15,"このままでいきますい","空室はそこ",0.911090850830078
266,107,"このままでいきますい","これだけやると楽しいだろう",0.910553276538849
266,389,"このままでいきますい","仕事残ってるから",0.910460770130157
266,469,"このままでいきますい","そう言われても仕方がない。",0.90921938419342
266,703,"このままでいきますい","つけるかつけないかは無事に決めさせてください",0.908432722091675
266,292,"このままでいきますい","頑固で",0.906430304050446
266,765,"このままでいきますい","俺はここが好きです",0.905066192150116
266,253,"このままでいきますい","進行する",0.904750823974609
266,690,"このままでいきますい","ばあさんと二人きりだ",0.903669655323029
266,138,"このままでいきますい","かずやも頑張ってね",0.899685382843018
266,499,"このままでいきますい","二つ目は壊れないこと",0.897984266281128
267,271,"検査機器を使いこなす一也。","サーモグラフィーで医師の状態を検査する",0.898236632347107
267,116,"検査機器を使いこなす一也。","検査データは五万円",0.891007363796234
267,622,"検査機器を使いこなす一也。","この栄光検査はね、",0.883956134319305
267,12,"検査機器を使いこなす一也。","机の片隅を使って",0.878478288650513
267,624,"検査機器を使いこなす一也。","赤ちゃんの動きを見ることができる機械で、",0.866904735565186
267,350,"検査機器を使いこなす一也。","ゴム製品を取り扱うメーカーです。",0.863525032997131
270,201,"もしもし？","もしもし？",0.999999821186066
270,376,"もしもし？","もしもし？",0.999999821186066
270,377,"もしもし？","もしもし？",0.999999821186066
270,360,"もしもし？","もしできれば",0.949386417865753
270,427,"もしもし？","そんなこと",0.94401353597641
270,695,"もしもし？","もし来たら",0.941397368907928
270,134,"もしもし？","どんなして",0.928185939788818
270,428,"もしもし？","が本当に望んでるのか",0.904203712940216
271,203,"どうしたの？
こんな時間にめずらしいね","そんな時間に珍しいね",0.957360923290253
272,204,"いや、ちょっと時間空いたから。
今大丈夫？","いやちょっと時間空いたから",0.952522873878479
272,203,"いや、ちょっと時間空いたから。
今大丈夫？","そんな時間に珍しいね",0.885539650917053
273,207,"陽子の声｢うん。大丈夫だよ。今、成田に向かってるところ｣","今成田に向かってるところ",0.921427667140961
275,209,"そう、今週も休みなし。大変。
一也はどうしてんの？","今週も休みだし",0.915509164333344
275,43,"そう、今週も休みなし。大変。
一也はどうしてんの？","一日中餌とありですか？",0.874585688114166
276,214,"こっちも大変だよ。
やんなきゃいけないことめちゃくちゃいっぱいあってさ","だよやんなきゃいけないことめちゃくちゃいっぱいあってさ",0.955388128757477
276,682,"こっちも大変だよ。
やんなきゃいけないことめちゃくちゃいっぱいあってさ","大変なんだね",0.923479378223419
276,137,"こっちも大変だよ。
やんなきゃいけないことめちゃくちゃいっぱいあってさ","こっちは忙しいながらも毎日充実してます",0.907570540904999
277,516,"へー","え",0.968603610992432
277,152,"へー","よ",0.962293446063995
277,226,"へー","よ",0.962293446063995
277,412,"へー","よ",0.962293446063995
277,125,"へー","うわあ",0.960898697376251
277,126,"へー","ああ",0.960312485694885
277,515,"へー","ああ",0.960312485694885
277,536,"へー","ああ",0.960312485694885
277,577,"へー","ああ",0.960312485694885
277,668,"へー","ああ",0.960312485694885
277,722,"へー","ああ",0.960312485694885
277,723,"へー","ああ",0.960312485694885
277,167,"へー","ね",0.960232794284821
277,413,"へー","ね",0.960232794284821
277,436,"へー","ね",0.960232794284821
277,529,"へー","ね",0.960232794284821
277,608,"へー","ね",0.960232794284821
277,612,"へー","ね",0.960232794284821
277,67,"へー","うわ",0.960005581378937
277,58,"へー","おい",0.958406329154968
277,77,"へー","おい",0.958406329154968
277,82,"へー","おい",0.958406329154968
277,321,"へー","おい",0.958406329154968
277,324,"へー","おい",0.958406329154968
277,575,"へー","おい",0.958406329154968
277,225,"へー","か",0.958261728286743
277,432,"へー","か",0.958261728286743
277,1,"へー","うん",0.956254303455353
277,6,"へー","うん",0.956254303455353
277,79,"へー","うん",0.956254303455353
277,102,"へー","うん",0.956254303455353
277,110,"へー","うん",0.956254303455353
277,132,"へー","うん",0.956254303455353
277,319,"へー","うん",0.956254303455353
277,381,"へー","うん",0.956254303455353
277,404,"へー","うん",0.956254303455353
277,442,"へー","うん",0.956254303455353
277,445,"へー","うん",0.956254303455353
277,514,"へー","うん",0.956254303455353
277,522,"へー","うん",0.956254303455353
277,572,"へー","うん",0.956254303455353
277,573,"へー","うん",0.956254303455353
277,576,"へー","うん",0.956254303455353
277,677,"へー","うん",0.956254303455353
277,388,"へー","に",0.955436110496521
277,557,"へー","に",0.955436110496521
277,592,"へー","に",0.955436110496521
277,417,"へー","です",0.954446971416473
277,192,"へー","か？",0.953240096569061
277,158,"へー","で",0.952568709850311
277,257,"へー","で",0.952568709850311
277,305,"へー","で",0.952568709850311
277,430,"へー","で",0.952568709850311
277,521,"へー","で",0.952568709850311
277,535,"へー","で",0.952568709850311
277,588,"へー","で",0.952568709850311
277,322,"へー","おいおい",0.951919376850128
277,14,"へー","あ",0.951314270496368
277,84,"へー","あ",0.951314270496368
277,320,"へー","あ",0.951314270496368
277,684,"へー","あ",0.951314270496368
277,730,"へー","あ",0.951314270496368
277,750,"へー","あ",0.951314270496368
277,32,"へー","あれ",0.951202690601349
277,590,"へー","ん",0.94954514503479
277,598,"へー","ん",0.94954514503479
277,189,"へー","や",0.948973059654236
277,185,"へー","こんにちは",0.94891619682312
277,415,"へー","こんにちは",0.94891619682312
277,218,"へー","エしてますね",0.948121726512909
277,524,"へー","の",0.947362542152405
277,534,"へー","それ",0.946717858314514
277,636,"へー","ね。",0.94540411233902
277,188,"へー","あの",0.945393323898315
277,347,"へー","あの",0.945393323898315
277,554,"へー","あの",0.945393323898315
277,739,"へー","あの",0.945393323898315
277,489,"へー","そんな",0.945380866527557
277,635,"へー","とか",0.945330739021301
277,523,"へー","どう",0.944627404212952
277,66,"へー","が",0.943892121315002
277,528,"へー","なんか",0.943789124488831
277,190,"へー","やは",0.942675590515137
277,212,"へー","も",0.942539215087891
277,433,"へー","も",0.942539215087891
277,184,"へー","ます",0.942290544509888
277,673,"へー","お",0.941459536552429
277,671,"へー","こちら",0.940675556659698
277,60,"へー","な",0.940647184848785
277,7,"へー","いい",0.940219402313232
277,229,"へー","いい",0.940219402313232
277,701,"へー","いい",0.940219402313232
277,393,"へー","ごめん",0.940166831016541
277,370,"へー","もう一度",0.939918637275696
277,512,"へー","これが",0.938350737094879
277,104,"へー","よし",0.938254714012146
277,571,"へー","よし",0.938254714012146
277,581,"へー","よし",0.938254714012146
277,582,"へー","よし",0.938254714012146
277,583,"へー","よし",0.938254714012146
277,584,"へー","よし",0.938254714012146
277,169,"へー","的な",0.938201546669006
277,606,"へー","し",0.938131511211395
277,609,"へー","と",0.935865879058838
277,527,"へー","怖い怖い",0.93550056219101
277,344,"へー","こちらには",0.935307741165161
277,18,"へー","え失礼",0.935116291046143
277,59,"へー","ここに",0.93490469455719
277,398,"へー","そっか",0.933903574943542
277,643,"へー","それで",0.933819055557251
277,9,"へー","お前",0.933390021324158
277,106,"へー","どれ",0.932890236377716
277,123,"へー","それが",0.932728290557861
277,491,"へー","それが",0.932728290557861
277,208,"へー","また",0.932316303253174
277,731,"へー","見てる",0.931693315505981
277,755,"へー","おはよう",0.931505441665649
277,655,"へー","行ってみ",0.930571734905243
277,87,"へー","もう",0.929652333259583
277,96,"へー","もう",0.929652333259583
277,618,"へー","もう",0.929652333259583
277,180,"へー","ま",0.929414093494415
277,634,"へー","ま",0.929414093494415
277,597,"へー","すいませ",0.928771913051605
277,31,"へー","から",0.928506076335907
277,160,"へー","バイ",0.928002119064331
277,81,"へー","こっちてた",0.92782336473465
277,159,"へー","バイバイ",0.926949501037598
277,407,"へー","バイバイ",0.926949501037598
277,525,"へー","あやった",0.926540493965149
277,729,"へー","こうな",0.92643678188324
277,411,"へー","ない",0.92506992816925
277,431,"へー","ない",0.92506992816925
277,438,"へー","いた",0.925020515918732
277,4,"へー","ダメ",0.925004124641418
277,168,"へー","目に",0.924883842468262
277,603,"へー","ね富士が",0.924200773239136
277,540,"へー","実は",0.923690438270569
277,434,"へー","しれ",0.923402428627014
277,563,"へー","最近は",0.92273998260498
277,16,"へー","普通さ",0.922359049320221
277,530,"へー","佐藤さん",0.920215249061584
277,142,"へー","まず",0.919297575950623
277,712,"へー","仲は",0.918423056602478
277,559,"へー","須藤様",0.916163921356201
277,259,"へー","えした部分を",0.915446698665619
277,378,"へー","悪い",0.91539466381073
277,687,"へー","おじいは",0.914202213287354
277,30,"へー","位する",0.914169669151306
277,210,"へー","大変",0.913129210472107
277,213,"へー","大変",0.913129210472107
277,264,"へー","切れば",0.911605477333069
277,421,"へー","大体さ",0.911462843418121
277,633,"へー","割れた",0.910750925540924
277,135,"へー","元気",0.910288393497467
277,78,"へー","あらま",0.909499049186707
277,627,"へー","みんな",0.909015953540802
277,625,"へー","今",0.908503949642181
277,68,"へー","えむ君",0.907467722892761
277,279,"へー","左側を",0.90631377696991
277,383,"へー","な三十分",0.906057000160217
277,306,"へー","富士は",0.905836582183838
277,326,"へー","富士は",0.905836582183838
277,552,"へー","竜ので",0.904914796352386
277,300,"へー","九時は",0.902824699878693
277,165,"へー","赤ちゃん",0.901035666465759
277,709,"へー","カー",0.899972319602966
277,762,"へー","貫の",0.899062216281891
277,140,"へー","ヨコ",0.896568298339844
277,345,"へー","一",0.895418405532837
277,672,"へー","一",0.895418405532837
277,274,"へー","明日",0.893173515796661
277,758,"へー","上",0.892544806003571
277,129,"へー","来週",0.891460657119751
277,502,"へー","水",0.880515873432159
277,141,"へー","風",0.874938547611237
278,215,"獣医オレ一人だし","じゃあ俺一人だし",0.936626672744751
278,220,"獣医オレ一人だし","お前獣医の癖に気づかなかったのかよ",0.925348162651062
278,112,"獣医オレ一人だし","全部飼育の仕事じゃないですか",0.918578028678894
278,690,"獣医オレ一人だし","ばあさんと二人きりだ",0.902281999588013
278,52,"獣医オレ一人だし","シワハイルカが一頭だ",0.897016525268555
278,200,"獣医オレ一人だし","血液も了解してるんでこのままでいきます",0.897012054920197
278,277,"獣医オレ一人だし","県立北部病院の島袋先生にお願いしました",0.891918301582336
279,216,"頑張ってるじゃん","頑張ってるじゃん",1.00000023841858
279,580,"頑張ってるじゃん","よしやったぞ",0.962202906608582
279,175,"頑張ってるじゃん","なんとかやってます",0.950963020324707
279,139,"頑張ってるじゃん","応援してるよ",0.9439817070961
279,578,"頑張ってるじゃん","やったぞ",0.943960607051849
279,579,"頑張ってるじゃん","やったぞ",0.943960607051849
279,631,"頑張ってるじゃん","すごいなあ。",0.931905746459961
279,771,"頑張ってるじゃん","夢を追い続けていきます",0.929838418960571
279,551,"頑張ってるじゃん","あれ本物はすごいな",0.928517997264862
279,138,"頑張ってるじゃん","かずやも頑張ってね",0.927625060081482
279,154,"頑張ってるじゃん","ちゃんと持ってるよ",0.92397141456604
279,292,"頑張ってるじゃん","頑固で",0.917064189910889
279,520,"頑張ってるじゃん","緩みはないです",0.914638638496399
279,137,"頑張ってるじゃん","こっちは忙しいながらも毎日充実してます",0.910874605178833
279,294,"頑張ってるじゃん","手を明かされたもん",0.906692266464233
279,285,"頑張ってるじゃん","単純だけどいい名前だよな",0.90591835975647
279,389,"頑張ってるじゃん","仕事残ってるから",0.90406745672226
279,474,"頑張ってるじゃん","俺たちはできる限り",0.903176188468933
279,766,"頑張ってるじゃん","この仕事が好きです",0.897790431976318
279,604,"頑張ってるじゃん","あんな生き生きと呼ぶなんて俺はもう最高だ",0.895922422409058
279,310,"頑張ってるじゃん","手術は成功した",0.892050743103027
279,19,"頑張ってるじゃん","え？今日からあーうちで働く十位の",0.890969157218933
279,136,"頑張ってるじゃん","仕事には慣れた",0.886276483535767
285,647,"どこか不安そうだ。","壊れるような",0.919313788414001
285,353,"どこか不安そうだ。","非常に難しいかと。",0.917576730251312
285,467,"どこか不安そうだ。","そういう人もいるだろう。",0.907647311687469
285,458,"どこか不安そうだ。","ストレスを与えるようなことがあったら、",0.897465765476227
285,293,"どこか不安そうだ。","天も弱で",0.894262611865997
288,145,"一也、歩み寄り、","前の足の",0.912538349628448
288,253,"一也、歩み寄り、","進行する",0.902123212814331
288,88,"一也、歩み寄り、","あの子道っていうのね",0.89855545759201
288,146,"一也、歩み寄り、","脇の部分に",0.897606372833252
288,49,"一也、歩み寄り、","五島道が六頭",0.89629065990448
288,39,"一也、歩み寄り、","一頭で一日十キロ",0.882679581642151
288,50,"一也、歩み寄り、","南番頭は六頭",0.880396902561188
288,62,"一也、歩み寄り、","二百二十キロは",0.879501461982727
292,620,"（ウッと顔をしかめる）","口をパクパクしているのが、",0.912642240524292
292,55,"（ウッと顔をしかめる）","みんな同じ顔じゃないですか？",0.910325884819031
292,437,"（ウッと顔をしかめる）","毎日顔を突き合わせて",0.89864706993103
292,665,"（ウッと顔をしかめる）","動かされました",0.874147415161133
293,217,"腐った匂いがするだろ","腐った匂いがするだろう",0.98959755897522
293,543,"腐った匂いがするだろ","かなり水の抵抗がかかるんですかね。",0.932614624500275
293,423,"腐った匂いがするだろ","すごく嫌がるんだよ",0.921908974647522
293,647,"腐った匂いがするだろ","壊れるような",0.918048560619354
293,56,"腐った匂いがするだろ","傷や体の色で見分けろ",0.908186197280884
293,355,"腐った匂いがするだろ","タイヤのゴムの感触にそっくりなんです。",0.900941252708435
293,130,"腐った匂いがするだろ","海亀の放流があるでしょ",0.899411022663116
293,231,"腐った匂いがするだろ","前に担当してたビューティーとかなくしてるの",0.895372688770294
293,13,"腐った匂いがするだろ","着替えたらみんなで紹介するから",0.885397434234619
293,466,"腐った匂いがするだろ","プールに閉じ込めて冷凍の魚を食わしてるから病気になるんだ",0.884113311767578
294,647,"……壊死してますね","壊れるような",0.942059755325317
294,273,"……壊死してますね","血液が流れていなかっ",0.941832661628723
294,633,"……壊死してますね","割れた",0.933598458766937
294,217,"……壊死してますね","腐った匂いがするだろう",0.919257819652557
294,263,"……壊死してますね","死ぬのを待つだけです",0.913511276245117
294,120,"……壊死してますね","治療も検査もできやしない",0.900046050548553
294,256,"……壊死してますね","生存している部下は一と思いません",0.893114924430847
294,231,"……壊死してますね","前に担当してたビューティーとかなくしてるの",0.885335803031921
295,219,"壊死してるのはわかってるさッ！","エシしてるのは分かってるさ",0.919383108615875
295,647,"壊死してるのはわかってるさッ！","壊れるような",0.918100535869598
295,267,"壊死してるのはわかってるさッ！","富士は確実に死にます",0.900153338909149
295,256,"壊死してるのはわかってるさッ！","生存している部下は一と思いません",0.893402338027954
297,220,"お前、
獣医のくせに気づかなかったのかよ！","お前獣医の癖に気づかなかったのかよ",0.920854389667511
300,457,"２人、揉み合いになる。","無事を傷つけたり、",0.89156436920166
302,656,"いい加減にしろッ！","どうなんだよお前もういい",0.949564099311829
302,270,"いい加減にしろッ！","もうちょっと上げてください",0.942511439323425
302,227,"いい加減にしろッ！","やめろ",0.941935896873474
302,228,"いい加減にしろッ！","やめろ",0.941935896873474
302,657,"いい加減にしろッ！","やめろ",0.941935896873474
302,702,"いい加減にしろッ！","加減にしろさん",0.937522888183594
302,456,"いい加減にしろッ！","でも少しでも",0.929699838161469
302,362,"いい加減にしろッ！","今のままでは",0.927887618541718
302,155,"いい加減にしろッ！","優しくない",0.925300300121307
302,308,"いい加減にしろッ！","やれるだけのことをやる",0.924693882465363
302,644,"いい加減にしろッ！","次回の過ではもっとちょっと待ってください。",0.921412706375122
302,151,"いい加減にしろッ！","投げないでくださいよ",0.919458448886871
302,45,"いい加減にしろッ！","ひちゃんと落とせよ",0.918202519416809
302,5,"いい加減にしろッ！","自転車だめですよ",0.91547030210495
302,561,"いい加減にしろッ！","少しずつ",0.910536229610443
302,250,"いい加減にしろッ！","点滴に変える",0.901375710964203
302,295,"いい加減にしろッ！","ショーは嫌いでな",0.898628234863281
302,196,"いい加減にしろッ！","ゴーじょっぱりっていう意味",0.896076798439026
307,555,"……比嘉君ね、
前に担当してたリュウっていうイルカを亡くしてるの","死んだイルカのびれがあるんですが、",0.916167497634888
307,231,"……比嘉君ね、
前に担当してたリュウっていうイルカを亡くしてるの","前に担当してたビューティーとかなくしてるの",0.895835995674133
307,237,"……比嘉君ね、
前に担当してたリュウっていうイルカを亡くしてるの","自分が世話してきた動物死なせたことある？",0.885421991348267
309,232,"だから獣医のあなたには、
ついキツイこと言っちゃうのよ","だから順位のあなたにはついきついこと言っちゃうんだよ",0.916086375713348
310,233,"気持ちはわかりますけど……","気持ちはわかりますけど",0.992342412471771
310,456,"気持ちはわかりますけど……","でも少しでも",0.922655642032623
310,391,"気持ちはわかりますけど……","私も同じだよ",0.919308006763458
310,429,"気持ちはわかりますけど……","望んでるかもしれないじゃないですか。",0.918001770973206
310,480,"気持ちはわかりますけど……","俺たち人間には分かるはずがねえんだ。",0.912599325180054
310,219,"気持ちはわかりますけど……","エシしてるのは分かってるさ",0.909907937049866
310,441,"気持ちはわかりますけど……","人の気持ちと同じだ",0.903564751148224
311,235,"植村君","上村君",0.946757555007935
311,20,"植村君","上村和也君",0.929840624332428
311,171,"植村君","上村",0.908522486686707
311,453,"植村君","須藤裕二",0.899456560611725
311,61,"植村君","富士",0.894561052322388
311,367,"植村君","富士",0.894561052322388
311,565,"植村君","富士",0.894561052322388
311,29,"植村君","俺十",0.890492022037506
311,34,"植村君","四人",0.869706869125366
313,237,"あなた、自分が世話してきた動物、
死なせたことある？","自分が世話してきた動物死なせたことある？",0.984083771705627
316,690,"部屋に一人残された一也。","ばあさんと二人きりだ",0.902063250541687
316,256,"部屋に一人残された一也。","生存している部下は一と思いません",0.892888903617859
316,91,"部屋に一人残された一也。","親の離婚でおじいに預けられたまま",0.891491174697876
319,239,"フジの発病は突然だった……","富士の発病は突然だった",0.963265061378479
319,267,"フジの発病は突然だった……","富士は確実に死にます",0.888624668121338
321,240,"原因不明の感染症。
壊死がなぜ起こったのか？
わからない……。","原因不明の感染症",0.925617516040802
321,120,"原因不明の感染症。
壊死がなぜ起こったのか？
わからない……。","治療も検査もできやしない",0.90343314409256
322,243,"野生のイルカにも、
同じ症例が確認されている","野生のイルカにも",0.932834088802338
322,244,"野生のイルカにも、
同じ症例が確認されている","同じ症例が確認されている",0.929754674434662
322,255,"野生のイルカにも、
同じ症例が確認されている","富士と似たような症例で",0.907655000686646
324,500,"水を落としたプール。","プールの中で壊れると",0.910242259502411
324,163,"水を落としたプール。","水槽内を",0.889420390129089
329,247,"薬をより強いものに変える。
その副作用なのか、
肝機能障害が出始める。","肝機能障害が出始める",0.937627017498016
329,245,"薬をより強いものに変える。
その副作用なのか、
肝機能障害が出始める。","薬をより強いものに変える",0.930464506149292
330,252,"しかし、その後も壊死は止まらず、
進行する","その後もは止まらず",0.919649839401245
335,249,"栄養と薬を与えるため、
点滴に変える。しかし、
その後も壊死は止まらず、","栄養と薬を与えるため",0.907588362693787
336,253,"進行する","進行する",0.99999988079071
336,761,"進行する","行きます",0.933567821979523
336,532,"進行する","いきましょう。",0.922327041625977
